cluster_id	rho_rp3v	rho_arc	delta_rp3v_minus_arc	label	parent_supertype	mfr	top_anat	top_anat_n	delta_arc_minus_rp3v
CS20230722_CLUS_4355	0.36088979951183364	0.29427878575948224	0.0666110137523514	4355 PGRN-PARN-MDRN Hoxb5 Glut_3	CS20230722_SUPT_0975	1.44	Parvicellular reticular nucleus	10.0	-0.0666110137523514
CS20230722_CLUS_3136	0.35057751752702077	0.2839694512205502	0.06660806630647059	3136 PAG Pou4f1 Ebf2 Glut_6	CS20230722_SUPT_0742	0.79	Periaqueductal gray	84.0	-0.06660806630647059
CS20230722_CLUS_0688	0.37837033924195823	0.3117631178839065	0.06660722135805175	0688 RHP-COA Ndnf Gaba_1	CS20230722_SUPT_0193	0.59	Field CA1, stratum radiatum	16.0	-0.06660722135805175
CS20230722_CLUS_4625	0.3304250978455858	0.2638263553398322	0.06659874250575365	4625 CS-RPO Meis2 Gaba_4	CS20230722_SUPT_1034	0.54	Superior central nucleus raphe	60.0	-0.06659874250575365
CS20230722_CLUS_2716	0.3581268164583793	0.2915282143997543	0.066598602058625	2716 PF Fzd5 Glut_1	CS20230722_SUPT_0674	0.64	Paraventricular nucleus of the thalamus	50.0	-0.066598602058625
CS20230722_CLUS_2492	0.35327077241192806	0.28667269374682713	0.06659807866510092	2492 PH Pitx2 Glut_2	CS20230722_SUPT_0611	1.94	Posterior hypothalamic nucleus	84.0	-0.06659807866510092
CS20230722_CLUS_4185	0.31162859270535287	0.24503094936427547	0.0665976433410774	4185 IPN-LDT Vsx2 Nkx6-1 Glut_2	CS20230722_SUPT_0947	1.0	Periaqueductal gray	3.0	-0.0665976433410774
CS20230722_CLUS_3928	0.3367796236127523	0.27018806217658986	0.06659156143616246	3928 PB Lmx1a Glut_3	CS20230722_SUPT_0897	1.38	Parabrachial nucleus	22.0	-0.06659156143616246
CS20230722_CLUS_4845	0.3464549798615121	0.2798694817305294	0.06658549813098269	4845 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1	CS20230722_SUPT_1088	0.69	Parvicellular reticular nucleus	2.0	-0.06658549813098269
CS20230722_CLUS_0620	0.2595581268788079	0.19297333290677862	0.0665847939720293	0620 OB-STR-CTX Inh IMN_5	CS20230722_SUPT_0170	1.0	Main olfactory bulb, granule layer	160.0	-0.0665847939720293
CS20230722_CLUS_3965	0.3527128714633082	0.28613055848956476	0.06658231297374345	3965 PB Pax5 Glut_1	CS20230722_SUPT_0904	1.38	Parabrachial nucleus	34.0	-0.06658231297374345
CS20230722_CLUS_0926	0.370748528223254	0.3041686434695775	0.06657988475367649	0926 PAL-STR Gaba-Chol_1	CS20230722_SUPT_0259	0.75	Diagonal band nucleus	5.0	-0.06657988475367649
CS20230722_CLUS_3580	0.3551314677369746	0.2885524247976321	0.06657904293934253	3580 PAG-RN Nkx2-2 Otx1 Gaba_3	CS20230722_SUPT_0825	1.0	Periaqueductal gray	22.0	-0.06657904293934253
CS20230722_CLUS_4759	0.34029256334375335	0.2737179500879236	0.06657461325582975	4759 PDTg Otp Shroom3 Gaba_1	CS20230722_SUPT_1065	0.39	Pontine central gray	15.0	-0.06657461325582975
CS20230722_CLUS_3444	0.3563307165488153	0.2897585595248466	0.06657215702396874	3444 PAG-PPN Pax5 Sox21 Gaba_1	CS20230722_SUPT_0802	0.54	Periaqueductal gray	31.0	-0.06657215702396874
CS20230722_CLUS_0856	0.34847146898014014	0.2819040316453107	0.06656743733482945	0856 Sst Chodl Gaba_3	CS20230722_SUPT_0240	1.08	Substantia innominata	61.0	-0.06656743733482945
CS20230722_CLUS_1456	0.34059791959533947	0.27403389370446646	0.06656402589087301	1456 SI-MPO-LPO Lhx8 Gaba_6	CS20230722_SUPT_0401	2.7	Lateral preoptic area	14.0	-0.06656402589087301
CS20230722_CLUS_3065	0.34318670766057	0.27662449831036523	0.06656220935020479	3065 PAG-MRN Tfap2b Glut_1	CS20230722_SUPT_0733	0.47	Nucleus of the posterior commissure	5.0	-0.06656220935020479
CS20230722_CLUS_2354	0.3391284383208082	0.27257288702304494	0.06655555129776325	2354 AHN-RCH-LHA Otp Fezf1 Glut_3	CS20230722_SUPT_0581	3.17	Hypothalamus	25.0	-0.06655555129776325
CS20230722_CLUS_1159	0.3389559390746699	0.272402924330218	0.06655301474445191	1159 LSX Prdm12 Zeb2 Gaba_2	CS20230722_SUPT_0327	0.89	Lateral septal nucleus, caudal (caudodorsal) part	104.0	-0.06655301474445191
CS20230722_CLUS_3524	0.3625368281463783	0.2959845311531117	0.06655229699326659	3524 PAG-MRN-RN Foxa2 Gaba_3	CS20230722_SUPT_0816	0.64	Periaqueductal gray	10.0	-0.06655229699326659
CS20230722_CLUS_2360	0.34702371388037023	0.28047353388453955	0.06655017999583068	2360 AHN-RCH-LHA Otp Fezf1 Glut_5	CS20230722_SUPT_0583	3.17	Anterior hypothalamic nucleus	44.0	-0.06655017999583068
CS20230722_CLUS_2839	0.34988061042355606	0.2833322792936017	0.06654833112995434	2839 CUN Evx2 Lhx2 Glut_5	CS20230722_SUPT_0701	0.3	Cuneiform nucleus	19.0	-0.06654833112995434
CS20230722_CLUS_0773	0.36139395423520926	0.2948461676096055	0.06654778662560373	0773 Sst Gaba_3	CS20230722_SUPT_0216	1.27	Field CA1, stratum oriens	81.0	-0.06654778662560373
CS20230722_CLUS_3304	0.3329058294404269	0.2663582124950183	0.06654761694540862	3304 IC Tfap2d Maf Glut_3	CS20230722_SUPT_0772	1.22	Inferior colliculus, external nucleus	518.0	-0.06654761694540862
CS20230722_CLUS_5161	0.32266133406417496	0.2561210771446303	0.06654025691954468	5161 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	CS20230722_SUPT_1139	0.92	Spinal nucleus of the trigeminal, interpolar part	14.0	-0.06654025691954468
CS20230722_CLUS_3287	0.3519450306152127	0.2854048320307915	0.06654019858442123	3287 IC Tfap2d Maf Glut_1	CS20230722_SUPT_0770	1.04	Inferior colliculus, central nucleus	606.0	-0.06654019858442123
CS20230722_CLUS_3754	0.2950271640613865	0.22849149399215946	0.06653567006922706	3754 SCs Pax7 Nfia Gaba_2	CS20230722_SUPT_0860	0.96	Superior colliculus, optic layer	6.0	-0.06653567006922706
CS20230722_CLUS_2728	0.3315156778798228	0.264980218371081	0.06653545950874179	2728 PRC-PAG Pax6 Glut_1	CS20230722_SUPT_0676	1.17	Periaqueductal gray	10.0	-0.06653545950874179
CS20230722_CLUS_4956	0.34960425973298914	0.28307587800785444	0.0665283817251347	4956 MDRNd Prox1 Pax6 Gly-Gaba_1	CS20230722_SUPT_1103	0.92	Parvicellular reticular nucleus	4.0	-0.0665283817251347
CS20230722_CLUS_3817	0.3399111186350491	0.27338345666774067	0.06652766196730842	3817 SCsg Gabrr2 Gaba_3	CS20230722_SUPT_0874	1.22	Superior colliculus, superficial gray layer	37.0	-0.06652766196730842
CS20230722_CLUS_5034	0.3188841601089203	0.252356520082673	0.06652764002624728	5034 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2	CS20230722_SUPT_1121	1.0	Nucleus of the solitary tract	19.0	-0.06652764002624728
CS20230722_CLUS_0997	0.31335358911062555	0.2468294181431236	0.06652417096750196	0997 STR D1 Sema5a Gaba_3	CS20230722_SUPT_0283	0.75	Olfactory areas	617.0	-0.06652417096750196
CS20230722_CLUS_1241	0.3060603149036894	0.23954104567866835	0.06651926922502105	1241 MEA-BST Lhx6 Sp9 Gaba_1	CS20230722_SUPT_0347	0.69	Medial amygdalar nucleus	13.0	-0.06651926922502105
CS20230722_CLUS_5189	0.3123212138430426	0.24580342011244674	0.06651779373059588	5189 CBX MLI Megf11 Gaba_1	CS20230722_SUPT_1149	0.67	Simple lobule	55.0	-0.06651779373059588
CS20230722_CLUS_0793	0.3300893978926922	0.26357182733959156	0.06651757055310065	0793 Sst Gaba_7	CS20230722_SUPT_0220	2.57	Primary somatosensory area, mouth, layer 4	63.0	-0.06651757055310065
CS20230722_CLUS_3081	0.34352103195009365	0.2770074617715466	0.06651357017854703	3081 PAG Pou4f1 Bnc2 Glut_1	CS20230722_SUPT_0735	0.61	Periaqueductal gray	39.0	-0.06651357017854703
CS20230722_CLUS_1026	0.3482104848289184	0.2816971016481879	0.06651338318073052	1026 IA Mgp Gaba_5	CS20230722_SUPT_0294	1.27	Central amygdalar nucleus, medial part	13.0	-0.06651338318073052
CS20230722_CLUS_2918	0.32632826570965984	0.2598148940339793	0.06651337167568055	2918 PRC-PAG Tcf7l2 Irx2 Glut_3	CS20230722_SUPT_0715	0.61	Anterior pretectal nucleus	1.0	-0.06651337167568055
CS20230722_CLUS_2930	0.3291934783502222	0.26268081341443794	0.06651266493578428	2930 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	CS20230722_SUPT_0718	1.13	Midbrain reticular nucleus	10.0	-0.06651266493578428
CS20230722_CLUS_0296	0.32754990305764287	0.2610378314554379	0.06651207160220496	0296 CA3 Glut_1	CS20230722_SUPT_0075	1.33	Field CA1, stratum oriens	127.0	-0.06651207160220496
CS20230722_CLUS_4430	0.32158876409188797	0.2550785926727586	0.06651017141912935	4430 SPVI-SPVC Tlx3 Ebf3 Glut_3	CS20230722_SUPT_0983	1.22	Parvicellular reticular nucleus	6.0	-0.06651017141912935
CS20230722_CLUS_5131	0.32617498112863863	0.2596658960676765	0.06650908506096215	5131 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	CS20230722_SUPT_1136	0.89	Spinal nucleus of the trigeminal, interpolar part	11.0	-0.06650908506096215
CS20230722_CLUS_0987	0.30089853377269266	0.2343923356011223	0.06650619817157036	0987 STR D2 Gaba_6	CS20230722_SUPT_0279	1.33	Caudoputamen	599.0	-0.06650619817157036
CS20230722_CLUS_3437	0.36311937873584177	0.29661621486022394	0.06650316387561783	3437 SNr-VTA Pax5 Npas1 Gaba_1	CS20230722_SUPT_0800	1.44	Substantia nigra, reticular part	28.0	-0.06650316387561783
CS20230722_CLUS_1019	0.33343868951510797	0.26693621179718424	0.06650247771792372	1019 IA Mgp Gaba_2	CS20230722_SUPT_0291	0.96	Endopiriform nucleus, ventral part	22.0	-0.06650247771792372
CS20230722_CLUS_2789	0.3441306438017207	0.27762844908190254	0.06650219471981816	2789 PAG-SC Neurod2 Meis2 Glut_2	CS20230722_SUPT_0691	1.08	Periaqueductal gray	24.0	-0.06650219471981816
CS20230722_CLUS_0570	0.28023098269877844	0.2137318157572779	0.06649916694150054	0570 OB-out Frmd7 Gaba_1	CS20230722_SUPT_0158	2.33	Main olfactory bulb	181.0	-0.06649916694150054
CS20230722_CLUS_2112	0.3535951394583367	0.28709619950462356	0.06649893995371314	2112 LHA Barhl2 Glut_3	CS20230722_SUPT_0526	0.59	Lateral hypothalamic area	23.0	-0.06649893995371314
CS20230722_CLUS_3724	0.34970982472012757	0.2832112899211341	0.06649853479899348	3724 SCs Dmbx1 Gaba_1	CS20230722_SUPT_0852	0.52	Superior colliculus, superficial gray layer	380.0	-0.06649853479899348
CS20230722_CLUS_1140	0.3470383326709256	0.28054563096858726	0.06649270170233834	1140 LSX Prdm12 Slit2 Gaba_5	CS20230722_SUPT_0321	0.61	Lateral septal nucleus, rostral (rostroventral) part	163.0	-0.06649270170233834
CS20230722_CLUS_1014	0.3220282792069693	0.2555356993193738	0.0664925798875955	1014 STR-PAL Chst9 Gaba_5	CS20230722_SUPT_0289	1.33	Central amygdalar nucleus, medial part	32.0	-0.0664925798875955
CS20230722_CLUS_3429	0.3184976275369186	0.25200617871133774	0.06649144882558089	3429 MRN-VTN-PPN Pax5 Cdh23 Gaba_2	CS20230722_SUPT_0799	0.3	Pedunculopontine nucleus	18.0	-0.06649144882558089
CS20230722_CLUS_1575	0.3676047589828648	0.3011146193052227	0.06649013967764211	1575 TMv-PMv Tbx3 Hist-Gaba_1	CS20230722_SUPT_0429	1.44	Dorsomedial nucleus of the hypothalamus	25.0	-0.06649013967764211
CS20230722_CLUS_2264	0.33552424501502637	0.26903613271781746	0.06648811229720891	2264 DMH Hmx2 Glut_1	CS20230722_SUPT_0552	0.79	Dorsomedial nucleus of the hypothalamus	11.0	-0.06648811229720891
CS20230722_CLUS_0687	0.3669716655638552	0.3004854355742256	0.06648622998962961	0687 RHP-COA Ndnf Gaba_1	CS20230722_SUPT_0193	1.04	Field CA1, stratum radiatum	19.0	-0.06648622998962961
CS20230722_CLUS_4631	0.3219162128661793	0.25543061215771234	0.06648560070846693	4631 CS-RPO Meis2 Gaba_5	CS20230722_SUPT_1035	0.75	Pons	9.0	-0.06648560070846693
CS20230722_CLUS_4630	0.3323420933513689	0.26585679398783857	0.06648529936353031	4630 CS-RPO Meis2 Gaba_5	CS20230722_SUPT_1035	1.86	Pons	7.0	-0.06648529936353031
CS20230722_CLUS_3820	0.31932329751253635	0.2528406657547905	0.06648263175774588	3820 SCsg Gabrr2 Gaba_3	CS20230722_SUPT_0874	1.08	Superior colliculus, zonal layer	90.0	-0.06648263175774588
CS20230722_CLUS_4454	0.326235309411547	0.2597533066132767	0.06648200279827027	4454 CU-ECU-SPVI Foxb1 Glut_1	CS20230722_SUPT_0988	0.79	Spinal nucleus of the trigeminal, interpolar part	9.0	-0.06648200279827027
CS20230722_CLUS_0565	0.25364933510540316	0.18717373334171436	0.0664756017636888	0565 OB-in Frmd7 Gaba_6	CS20230722_SUPT_0155	1.04	Main olfactory bulb, outer plexiform layer	56.0	-0.0664756017636888
CS20230722_CLUS_0315	0.3392386987597257	0.27276631037340965	0.06647238838631603	0315 CA3 Glut_4	CS20230722_SUPT_0078	1.78	Field CA3, pyramidal layer	666.0	-0.06647238838631603
CS20230722_CLUS_0450	0.3024586007617616	0.23598762438349088	0.06647097637827074	0450 L6 CT CTX Glut_4	CS20230722_SUPT_0117	2.33	Retrosplenial area, ventral part, layer 6a	840.0	-0.06647097637827074
CS20230722_CLUS_3123	0.33480234397071423	0.26833444280343727	0.06646790116727697	3123 PAG Pou4f1 Ebf2 Glut_3	CS20230722_SUPT_0739	1.04	Periaqueductal gray	87.0	-0.06646790116727697
CS20230722_CLUS_1222	0.32885173233555365	0.26238406332358366	0.06646766901196999	1222 MEA-BST Sox6 Gaba_6	CS20230722_SUPT_0342	1.08	Medial amygdalar nucleus	53.0	-0.06646766901196999
CS20230722_CLUS_1043	0.31864643019573463	0.2521809325568391	0.06646549763889553	1043 LSX Sall3 Pax6 Gaba_1	CS20230722_SUPT_0299	0.52	Lateral septal nucleus, ventral part	63.0	-0.06646549763889553
CS20230722_CLUS_3918	0.36167674461184335	0.2952132007010332	0.06646354391081016	3918 PB Lmx1a Glut_1	CS20230722_SUPT_0895	1.22	Parabrachial nucleus	26.0	-0.06646354391081016
CS20230722_CLUS_3431	0.3469264833719231	0.2804647593085371	0.06646172406338602	3431 MRN-VTN-PPN Pax5 Cdh23 Gaba_2	CS20230722_SUPT_0799	1.17	Periaqueductal gray	18.0	-0.06646172406338602
CS20230722_CLUS_1319	0.3371536786343128	0.2706933443062404	0.06646033432807236	1319 SI-MA-ACB Ebf1 Bnc2 Gaba_1	CS20230722_SUPT_0364	2.03	Substantia innominata	8.0	-0.06646033432807236
CS20230722_CLUS_4211	0.33717666427036375	0.270718390496835	0.06645827377352875	4211 PRP-NI-PRNc-GRN Otp Glut_2	CS20230722_SUPT_0956	0.85	Pontine reticular nucleus, caudal part	39.0	-0.06645827377352875
CS20230722_CLUS_4227	0.3621504482681716	0.29569613758600016	0.06645431068217145	4227 NTS Phox2b Glut_1	CS20230722_SUPT_0959	1.27	Nucleus of the solitary tract	70.0	-0.06645431068217145
CS20230722_CLUS_1226	0.29331703218987704	0.22686451226653576	0.06645251992334128	1226 MEA-BST Sox6 Gaba_7	CS20230722_SUPT_0343	2.12	Bed nuclei of the stria terminalis	186.0	-0.06645251992334128
CS20230722_CLUS_1397	0.3464071040625138	0.27995731129172174	0.06644979277079205	1397 CEA-BST Ebf1 Pdyn Gaba_4	CS20230722_SUPT_0387	1.13	Central amygdalar nucleus, medial part	27.0	-0.06644979277079205
CS20230722_CLUS_2345	0.34973125768188185	0.283281974877093	0.06644928280478885	2345 AHN-RCH-LHA Otp Fezf1 Glut_2	CS20230722_SUPT_0580	1.33	Anterior hypothalamic nucleus	272.0	-0.06644928280478885
CS20230722_CLUS_2064	0.3778022739592241	0.31135314240641965	0.06644913155280446	2064 MS-SF Bsx Glut_1	CS20230722_SUPT_0518	0.23	Lateral hypothalamic area	10.0	-0.06644913155280446
CS20230722_CLUS_4909	0.35341104345712343	0.28696203285462374	0.06644901060249969	4909 MY Lhx1 Gly-Gaba_4	CS20230722_SUPT_1092	4.26	Parvicellular reticular nucleus	3.0	-0.06644901060249969
CS20230722_CLUS_3925	0.358936842078256	0.29248787304524465	0.06644896903301134	3925 PB Lmx1a Glut_1	CS20230722_SUPT_0895	1.56	Parabrachial nucleus	20.0	-0.06644896903301134
CS20230722_CLUS_0468	0.3008831516136758	0.23443940270101038	0.06644374891266541	0468 L5 NP CTX Glut_3	CS20230722_SUPT_0124	1.38	Primary visual area, layer 5	336.0	-0.06644374891266541
CS20230722_CLUS_1072	0.3221544837287778	0.2557166945905395	0.06643778913823833	1072 LSX Otx2 Gaba_5	CS20230722_SUPT_0305	0.41	Lateral septal nucleus, rostral (rostroventral) part	34.0	-0.06643778913823833
CS20230722_CLUS_2401	0.3461291857044209	0.27969209793124783	0.06643708777317309	2401 PH-ant-LHA Otp Bsx Glut_3	CS20230722_SUPT_0593	0.82	Lateral hypothalamic area	61.0	-0.06643708777317309
CS20230722_CLUS_1847	0.3702269467141036	0.3037915943592048	0.06643535235489884	1847 TU-ARH Otp Six6 Gaba_2	CS20230722_SUPT_0479	1.33	Tuberal nucleus	32.0	-0.06643535235489884
CS20230722_CLUS_1889	0.36445008645925636	0.298016647301881	0.06643343915737537	1889 PVpo-VMPO-MPN Hmx2 Gaba_2	CS20230722_SUPT_0483	1.7	Medial preoptic nucleus	71.0	-0.06643343915737537
CS20230722_CLUS_0839	0.3410743262570987	0.2746448331713163	0.06642949308578239	0839 STR Lhx8 Gaba_1	CS20230722_SUPT_0236	2.03	Caudoputamen	170.0	-0.06642949308578239
CS20230722_CLUS_4536	0.3813268903587109	0.3149000880548884	0.06642680230382253	4536 NTS Dbh Glut_2	CS20230722_SUPT_1005	0.39	Nucleus of the solitary tract	18.0	-0.06642680230382253
CS20230722_CLUS_1125	0.3545245741355442	0.28809875216778935	0.06642582196775487	1125 LSX Prdm12 Slit2 Gaba_2	CS20230722_SUPT_0318	0.59	Lateral septal nucleus, rostral (rostroventral) part	53.0	-0.06642582196775487
CS20230722_CLUS_4112	0.3316326799950484	0.2652099917386224	0.066422688256426	4112 PCG-PRNr Vsx2 Nkx6-1 Glut_3	CS20230722_SUPT_0927	0.85	Pontine central gray	10.0	-0.066422688256426
CS20230722_CLUS_0408	0.33467117152806536	0.2682499297901376	0.06642124173792774	0408 L6b EPd Glut_3	CS20230722_SUPT_0105	1.0	Endopiriform nucleus, dorsal part	456.0	-0.06642124173792774
CS20230722_CLUS_1198	0.3243962846312602	0.2579758407488539	0.06642044388240631	1198 MEA-BST Sox6 Gaba_3	CS20230722_SUPT_0339	1.13	Medial amygdalar nucleus	35.0	-0.06642044388240631
CS20230722_CLUS_1092	0.33895159689291765	0.2725331036386801	0.06641849325423754	1092 LSX Nkx2-1 Gaba_3	CS20230722_SUPT_0308	0.96	Lateral septal nucleus, rostral (rostroventral) part	85.0	-0.06641849325423754
CS20230722_CLUS_2433	0.33320651111074084	0.26678853196253144	0.0664179791482094	2433 STN-PSTN Pitx2 Glut_1	CS20230722_SUPT_0598	1.17	Parasubthalamic nucleus	26.0	-0.0664179791482094
CS20230722_CLUS_3795	0.31440237552605055	0.24799360253587682	0.06640877299017373	3795 SCs Lef1 Gli3 Gaba_3	CS20230722_SUPT_0871	0.49	Superior colliculus, motor related, intermediate gray layer	184.0	-0.06640877299017373
CS20230722_CLUS_0454	0.31381815883941394	0.24741076849028779	0.06640739034912616	0454 L6 CT CTX Glut_5	CS20230722_SUPT_0118	1.94	Ectorhinal area/Layer 6a	269.0	-0.06640739034912616
CS20230722_CLUS_2815	0.34963912255177904	0.2832414276669555	0.06639769488482355	2815 CUN Evx2 Lhx2 Glut_1	CS20230722_SUPT_0697	1.0	Periaqueductal gray	31.0	-0.06639769488482355
CS20230722_CLUS_0962	0.30801060579279493	0.24161387643779755	0.06639672935499738	0962 STR D1 Gaba_8	CS20230722_SUPT_0272	1.17	Nucleus accumbens	610.0	-0.06639672935499738
CS20230722_CLUS_4132	0.30677858549305936	0.24038383515068443	0.06639475034237494	4132 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3	CS20230722_SUPT_0933	1.04	Pons	22.0	-0.06639475034237494
CS20230722_CLUS_1120	0.38763573420344705	0.32124235291661934	0.0663933812868277	1120 LSX Prdm12 Slit2 Gaba_1	CS20230722_SUPT_0317	0.92	Lateral septal nucleus, rostral (rostroventral) part	52.0	-0.0663933812868277
CS20230722_CLUS_4194	0.35155759910790113	0.28517052185139513	0.066387077256506	4194 LDT Vsx2 Nkx6-1 Nfib Glut_2	CS20230722_SUPT_0949	0.79	Periaqueductal gray	46.0	-0.066387077256506
CS20230722_CLUS_4741	0.3581586936154223	0.29177337320625985	0.06638532040916245	4741 LDT-PCG-CS Gata3 Lhx1 Gaba_2	CS20230722_SUPT_1057	2.12	Pontine central gray	21.0	-0.06638532040916245
CS20230722_CLUS_1223	0.31569407162657664	0.2493096043850449	0.06638446724153174	1223 MEA-BST Sox6 Gaba_6	CS20230722_SUPT_0342	0.96	Medial amygdalar nucleus	34.0	-0.06638446724153174
CS20230722_CLUS_2036	0.33321886817245294	0.26683691694156864	0.0663819512308843	2036 COAa-PAA-MEA Barhl2 Glut_5	CS20230722_SUPT_0513	1.17	Basomedial amygdalar nucleus, anterior part	30.0	-0.0663819512308843
CS20230722_CLUS_4678	0.332426630090364	0.2660449815033164	0.06638164858704759	4678 CS-PRNr-PCG Tmem163 Otp Gaba_1	CS20230722_SUPT_1044	0.69	Superior central nucleus raphe	19.0	-0.06638164858704759
CS20230722_CLUS_1316	0.3723281575293209	0.3059469436459836	0.06638121388333729	1316 CEA-BST Gal Avp Gaba_1	CS20230722_SUPT_0363	0.96	Bed nuclei of the stria terminalis	45.0	-0.06638121388333729
CS20230722_CLUS_3046	0.3536244248053719	0.2872496460124549	0.06637477879291698	3046 PAG-MRN Tfap2b Glut_1	CS20230722_SUPT_0733	0.72	Periaqueductal gray	63.0	-0.06637477879291698
CS20230722_CLUS_1752	0.35455721802919765	0.28818416491626125	0.0663730531129364	1752 ZI Pax6 Gaba_6	CS20230722_SUPT_0464	1.7	Zona incerta	15.0	-0.0663730531129364
CS20230722_CLUS_1893	0.3656617010032132	0.2992918903825679	0.06636981062064529	1893 PVpo-VMPO-MPN Hmx2 Gaba_2	CS20230722_SUPT_0483	1.44	Medial preoptic nucleus	190.0	-0.06636981062064529
CS20230722_CLUS_3040	0.3420388913424085	0.2756722775871778	0.06636661375523067	3040 PAG-MRN Tfap2b Glut_1	CS20230722_SUPT_0733	0.59	Periaqueductal gray	73.0	-0.06636661375523067
CS20230722_CLUS_1544	0.3317571825498694	0.2653958225773026	0.06636135997256681	1544 BST-MPN Six3 Nrgn Gaba_3	CS20230722_SUPT_0422	3.0	Medial preoptic nucleus	136.0	-0.06636135997256681
CS20230722_CLUS_3557	0.3289691577521952	0.2626103259436506	0.06635883180854463	3557 PAG-ND-PCG Onecut1 Gaba_5	CS20230722_SUPT_0822	2.33	Pontine reticular nucleus, caudal part	19.0	-0.06635883180854463
CS20230722_CLUS_2206	0.3330725314556273	0.26671718083469365	0.06635535062093367	2206 MEA Otp Foxp2 Glut_1	CS20230722_SUPT_0538	1.44	Medial amygdalar nucleus	8.0	-0.06635535062093367
CS20230722_CLUS_3758	0.3223010470408779	0.2559460118340532	0.06635503520682473	3758 SCs Pax7 Nfia Gaba_4	CS20230722_SUPT_0862	1.04	Superior colliculus, motor related, intermediate gray layer	138.0	-0.06635503520682473
CS20230722_CLUS_3917	0.34774201677188266	0.28138877741123824	0.06635323936064441	3917 PB Lmx1a Glut_1	CS20230722_SUPT_0895	2.7	Parabrachial nucleus	12.0	-0.06635323936064441
CS20230722_CLUS_0941	0.3000014291663123	0.23365191221242015	0.06634951695389213	0941 OT D3 Folh1 Gaba_3	CS20230722_SUPT_0264	1.08	Olfactory tubercle	2593.0	-0.06634951695389213
CS20230722_CLUS_0854	0.35478008409669726	0.28843265810654833	0.06634742599014892	0854 Sst Chodl Gaba_2	CS20230722_SUPT_0239	0.67	Substantia innominata	14.0	-0.06634742599014892
CS20230722_CLUS_0804	0.35672587166660463	0.290389641928876	0.06633622973772862	0804 Sst Gaba_10	CS20230722_SUPT_0223	1.5	Secondary motor area	18.0	-0.06633622973772862
