# metadata = mapping_result.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.7.2
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
Q8_B01_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0389,0389 CEA-BST Ebf1 Pdyn Gaba_6,1.0000,CS20230722_CLUS_1403,1403 CEA-BST Ebf1 Pdyn Gaba_6,1817,1.0000
Q8_C01_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.4800,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.8700
Q8_D01_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8900,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.7200,CS20230722_SUPT_0367,0367 CEA-BST Six3 Cyp26b1 Gaba_1,0.7700,CS20230722_CLUS_1329,1329 CEA-BST Six3 Cyp26b1 Gaba_1,1042,0.9100
Q8_E01_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,1.0000,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,1.0000
Q8_F01_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,0.6700,CS20230722_CLUS_1390,1390 CEA-BST Ebf1 Pdyn Gaba_3,1808,1.0000
Q8_G01_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9900,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,0.9900
Q8_H01_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,1.0000
Q8_B02_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1394,1394 CEA-BST Ebf1 Pdyn Gaba_3,1812,0.5200
Q8_C02_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1391,1391 CEA-BST Ebf1 Pdyn Gaba_3,1809,0.7300
Q8_D02_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8500,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1333,1333 CEA-BST Six3 Cyp26b1 Gaba_2,1008,0.9900
Q8_E02_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.8300,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_F02_Plate_Q8_151,CS20230722_CLAS_09,09 CNU-LGE GABA,1.0000,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0278,0278 STR D2 Gaba_5,1.0000,CS20230722_CLUS_0984,0984 STR D2 Gaba_5,1057,1.0000
Q8_G02_Plate_Q8_151,CS20230722_CLAS_09,09 CNU-LGE GABA,1.0000,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,1.0000
Q8_H02_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.7400,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_A03_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,1.0000,CS20230722_CLUS_1397,1397 CEA-BST Ebf1 Pdyn Gaba_4,1831,1.0000
Q8_B03_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,1.0000
Q8_C03_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9500,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1335,1335 CEA-BST Six3 Cyp26b1 Gaba_2,1015,0.8500
Q8_D03_Plate_Q8_151,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,1.0000,CS20230722_SUPT_0064,0064 LA-BLA-BMA-PA Glut_5,1.0000,CS20230722_CLUS_0247,0247 LA-BLA-BMA-PA Glut_5,477,0.5800
Q8_E03_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,0.9500,CS20230722_CLUS_1340,1340 CEA-BST Six3 Cyp26b1 Gaba_4,1005,0.9600
Q8_F03_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9500,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.9900,CS20230722_SUPT_0367,0367 CEA-BST Six3 Cyp26b1 Gaba_1,0.9900,CS20230722_CLUS_1327,1327 CEA-BST Six3 Cyp26b1 Gaba_1,1001,0.7700
Q8_G03_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.6800,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,0.9900
Q8_H03_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9400,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1393,1393 CEA-BST Ebf1 Pdyn Gaba_3,1811,0.7100
Q8_A04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9100,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_B04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0385,0385 CEA-BST Ebf1 Pdyn Gaba_2,0.5500,CS20230722_CLUS_1389,1389 CEA-BST Ebf1 Pdyn Gaba_2,1823,1.0000
Q8_C04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.8600,CS20230722_CLUS_1385,1385 CEA-BST Ebf1 Pdyn Gaba_1,1826,0.5700
Q8_D04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9500,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.5900,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_E04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,0.9900
Q8_F04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1398,1398 CEA-BST Ebf1 Pdyn Gaba_5,1824,1.0000
Q8_G04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8500,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,0.9700,CS20230722_SUPT_0376,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,0.8800,CS20230722_CLUS_1366,1366 CEA-AAA-BST Six3 Sp9 Gaba_4,1030,0.6700
Q8_H04_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,1.0000
Q8_A05_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8300,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,0.6000,CS20230722_SUPT_0376,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,0.9900,CS20230722_CLUS_1363,1363 CEA-AAA-BST Six3 Sp9 Gaba_4,1029,1.0000
Q8_B05_Plate_Q8_151,CS20230722_CLAS_09,09 CNU-LGE GABA,0.9300,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,0.5300
Q8_C05_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,1.0000,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,1.0000
Q8_D05_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1391,1391 CEA-BST Ebf1 Pdyn Gaba_3,1809,0.8000
Q8_E05_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1341,1341 CEA-BST Six3 Cyp26b1 Gaba_4,1012,0.8600
Q8_F05_Plate_Q8_151,CS20230722_CLAS_09,09 CNU-LGE GABA,1.0000,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0968,0968 STR D2 Gaba_1,1061,0.9800
Q8_G05_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9600,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.8800,CS20230722_SUPT_0390,0390 CEA-BST Ebf1 Pdyn Gaba_7,0.5400,CS20230722_CLUS_1404,1404 CEA-BST Ebf1 Pdyn Gaba_7,1813,1.0000
Q8_H05_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1393,1393 CEA-BST Ebf1 Pdyn Gaba_3,1811,1.0000
Q8_A06_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9500,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.5600,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,1.0000
Q8_B06_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9600,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_C06_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,1.0000
Q8_D06_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,1.0000
Q8_E06_Plate_Q8_151,CS20230722_CLAS_33,33 Vascular,1.0000,CS20230722_SUBC_333,333 Endo NN,1.0000,CS20230722_SUPT_1193,1193 Endo NN_1,1.0000,CS20230722_CLUS_5310,5310 Endo NN_1,5254,0.9700
Q8_F06_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.5300,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.8100
Q8_G06_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1393,1393 CEA-BST Ebf1 Pdyn Gaba_3,1811,1.0000
Q8_H06_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,0.5900,CS20230722_CLUS_1390,1390 CEA-BST Ebf1 Pdyn Gaba_3,1808,0.9900
Q8_A07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1341,1341 CEA-BST Six3 Cyp26b1 Gaba_4,1012,0.7800
Q8_B07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9700,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9300,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_C07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.6600,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_D07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,1.0000,CS20230722_SUPT_0374,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1.0000,CS20230722_CLUS_1358,1358 CEA-AAA-BST Six3 Sp9 Gaba_2,1003,0.6400
Q8_E07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.8300,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.9900
Q8_F07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0389,0389 CEA-BST Ebf1 Pdyn Gaba_6,1.0000,CS20230722_CLUS_1403,1403 CEA-BST Ebf1 Pdyn Gaba_6,1817,0.9100
Q8_G07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9400,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.8000,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.9400
Q8_H07_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9400,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.5100
Q8_A08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.6300,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,0.9900
Q8_B08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.9800,CS20230722_CLUS_1399,1399 CEA-BST Ebf1 Pdyn Gaba_5,1828,0.5800
Q8_C08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_074,074 MEA-BST Lhx6 Sp9 Gaba,1.0000,CS20230722_SUPT_0352,0352 MEA-BST Lhx6 Sp9 Gaba_6,1.0000,CS20230722_CLUS_1262,1262 MEA-BST Lhx6 Sp9 Gaba_6,1107,1.0000
Q8_D08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.9500,CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,1.0000,CS20230722_CLUS_1346,1346 CEA-BST Six3 Cyp26b1 Gaba_6,1025,1.0000
Q8_E08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,0.9900,CS20230722_SUPT_0374,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,0.8400,CS20230722_CLUS_1357,1357 CEA-AAA-BST Six3 Sp9 Gaba_2,1034,1.0000
Q8_F08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,0.9900,CS20230722_SUPT_0376,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,1.0000,CS20230722_CLUS_1363,1363 CEA-AAA-BST Six3 Sp9 Gaba_4,1029,1.0000
Q8_G08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0369,0369 CEA-BST Six3 Cyp26b1 Gaba_3,1.0000,CS20230722_CLUS_1337,1337 CEA-BST Six3 Cyp26b1 Gaba_3,1028,1.0000
Q8_H08_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.6400,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_A09_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0391,0391 CEA-BST Ebf1 Pdyn Gaba_8,0.5300,CS20230722_CLUS_1405,1405 CEA-BST Ebf1 Pdyn Gaba_8,1832,1.0000
Q8_B09_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,1.0000,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,1.0000
Q8_C09_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_083,083 CEA-BST Rai14 Pdyn Crh Gaba,1.0000,CS20230722_SUPT_0392,0392 CEA-BST Rai14 Pdyn Crh Gaba_1,1.0000,CS20230722_CLUS_1408,1408 CEA-BST Rai14 Pdyn Crh Gaba_1,1821,0.9100
Q8_D09_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9300,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.7300,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.9300,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.5200
Q8_E09_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.9700,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,1.0000
Q8_F09_Plate_Q8_151,CS20230722_CLAS_08,08 CNU-MGE GABA,0.9700,CS20230722_SUBC_057,057 NDB-SI-MA-STRv Lhx8 Gaba,1.0000,CS20230722_SUPT_0252,0252 NDB-SI-MA-STRv Lhx8 Gaba_9,1.0000,CS20230722_CLUS_0911,0911 NDB-SI-MA-STRv Lhx8 Gaba_9,840,0.7900
Q8_G09_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9400,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9800,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_H09_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8900,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1334,1334 CEA-BST Six3 Cyp26b1 Gaba_2,1009,0.5200
Q8_A10_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,1.0000,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,1.0000
Q8_B10_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9200,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.7900,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.9800,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.8800
Q8_C10_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.8400,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.8100,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q8_D10_Plate_Q8_151,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1341,1341 CEA-BST Six3 Cyp26b1 Gaba_4,1012,1.0000
